produk,user,review,klasifikasi
wardah facewash,moonbeauty,kulit dry skin memang tidak bikin kering tarik efek lembabnya suka asa tidak bersih mungkin feeling doang efek lightening but its ok repurchase mmm tidak nyoba,positive
wardah facewash,Rimasa,facial wash enak benerr bagus banget dry skin tidak bikin tarik kesetkeset pokok bersih formula lembut efek pakai cerah nama habis dibersihin memang begitulahh bau enakk recommended banget coba tidak efek sampingnyaa,positive
wardah facewash,Kumeka,coba sayang cocok wajah minyak wangi lembut harga jangkau cocok dia tidak cocok jamu kan tidak salah coba cocok kamu enak banget produk wangi,positive
wardah facewash,Diasagitaa,bahagia banget cocok facial wash sangaaat affordable hahahah pakai jaman kenal juga bagai teman micellar technologynya micellarnya gila banget bagus banget super duper ngebersihin maskara babat habis this facial wash gentle bun busa tidak pakai benar ujung jari doang awet habis cuci muka muka bersih lembab tidak keset bundah bundahh coba fw viral mahal ujung kesini murah gampang ditemuin dimane mantap banget bun fungsi utama fw kan bersihin muka tidak butuh efek test habis cuci muka pakai toner avoskin refining toner benar kapas putih bersih noda habis make up hari tidak pakai first cleansingmicellar watter dan kawan good job wardah,positive
wardah facewash,Manuwahyuari,kulit sensitif bagus banget banding produk face wash harga wortit banget cuci muka kulit lembab kenyal tipe tipe kulit sehat gara gara produk bucin banget wardah,positive
wardah facewash,AidahNR,kulit kering so far so good tidak bikin efek kering pakai tidak asa tarik busa its oke tidak efek samping jerawat tekstur produk gel pakai agak asa licin kasih tisu hilang,positive
wardah facewash,rizmaavizah,tipe kulit combination pakai busa tidak salah fw suka tidak bikin tarik aman bagus wajah harga ajar kayak murah jugaa mah,positive
wardah facewash,Annisamfm,overall enak ajaa pakai face wash kulit tidak bikin efek tarik gituu habis pakai tekstur ringan tipe padet wangi enak gentle tidak bau aneh mungkin efek bikin cerah tidak ngerasain,positive
wardah facewash,theresiaaa,coba nyaman make fw overall bagus tidak bikin keset tarik afternya bikin bersih segar habis botol tidak niat pakai bikin wajah pas tidak pakai jerawat,positive
wardah facewash,Ivli,pakai penasaran teman pakai cocok pas pakai tidak cocok pas bilas rasa licin kulit tipe kombinasi kayak minyak pakai muncul jerawat gede muka bau soft tidak ganggu tidak tekstur mungkin tipe kulit dry cocok repurchase tidak,positive
wardah facewash,arzanafarida_,cocok suka facial washnya wardah varian tekstur gel lembut banget pakai muka tidak ada uang busa hasil fw buih kecil turut bersih pakai make up bersih fw pakai hasil cuci muka tidak bikin kulit kering tarik melembabkan cerah segar packagingnya suka simple kadang agak susah keluar habis,positive
wardah facewash,meidaabb,face wash enak tidak wajah tarik habis pakai foamnya tidak asa ringan lembut pakai lumayan oke ngangkat kotor wajah packagingnya compact ringan bawa traveling,positive
wardah facewash,Ratnaftr,ketemu face wash micellar gentle wash gonta ganti face wash cocok face wash bikin tarik face wash efek licin cuci muka nemuin face wash pas enak banget pakai face wash micellar gentle wardah tidak hasil foam tidak dikit pakai bersih wajah basuh efek licin tidak over pas bersih efek tarik wajah tidak bikin kering repurchase tahun setia pakai wardah lightening micellar gentle wash,positive
wardah facewash,arrumanfathir,face wash wardah suka versi hydra rose teskturnya creamy kena air busa tipe bubble foamy tidak harap sabun cuci muka habis cuci slightly rasa licin habis ubah agak keset tidak tinggal kesan muka tarik,positive
wardah facewash,givloves,fw ram indomart males skincare fw tidak lewat biar muka bersih tidak badan aman kadang pakai pas pms muka cepat numbuh jerawat kering banget lebih bagus banget fw mudah cari yaaps murce cyiin tekstur ringan pakai semukaseleher selesai pakai asa licin habis cuci muka pakai susu but its oke,positive
wardah facewash,NadiaNatasya,fw supermaket recommended bangett non soap formula gentlenggak kering rasa lembab after feelnya rasa agak licin but its okee tepuk pakai towel hilang fw gentle biasanyaa gin gasii penting affordable gampang cari tidak order online repurchase ofc yess,positive
wardah facewash,southskin,cobain formula suka licin reformulasi enak takstur aroma mirip feelsnya beda wangi lembut busa tidak gampang bilas tidak bikin kulit kering masuk list ph cleanser lokal cek phnya,positive
wardah facewash,nadhiyaanafi38,iseng co bagus banget nyaa bruntusan jidat banget tidak sumoah bagus ngomong-ngomong kulit kering sensitif pokok neng banget ketemu produk benar benar ngilangin bruntusan,positive
wardah facewash,alfanabs,suka banget facial wash gentle muka dryskin beli gara fw hadalaboku habis sini tidak jual ya sudah beli alternatif neng banget cocok mungkin tidak biasa pakai gentle wash ngerasa tidak nyaman bilas rasa licin neng tidak bikin kering tarik,positive
wardah facewash,sabrinadianis,fw banget direpurchase kayak varian aloe tidak bikin kulit kering tarik pakai malemnya turut bersih drpd aloe ngurangin whitehead hidung,positive
wardah facewash,putrinoova,pakai facial wash wardah ringan banget cobain cocok bikin muka stay glow duhh bun pakai produk enak pas bland bilas enak love banget,positive
wardah facewash,itsmealv,pakai kemas tidak cocok bikin kulit kering tarik nyobain in enak banget muka lembab bersih banget glowing jerawat ngempes oke banget repurchase maybe,positive
wardah facewash,RitaTiaraaa10,face wash wardah baru cocok kulit kombinasi pas bilas tidak asa kesat bikin lembab busa aroma soft khas wardah banget travel friendly efek cerah,positive
wardah facewash,kinchay,gentle clenser tidak bikin muka tarik habis bilas bau tidak aneh isi lumayan habis pakai muka pakai x hari pas pagi malam harga jangkau mudah didapet marketplace,positive
wardah facewash,Prativaa,sumpah gatau bicara tu fw bagus banget kulit lofff banget pokok nyoba fw merk trus kulit bruntusan parah bagi jidat abistu fw pakai tahun yah suka banget tidak bikin kulit tarik trus busa dikittt,positive
wardah facewash,Muasyarah,gentlenya suka banget cocok kulit kering cerah tidak ngefek reperchuse karen nyaman banget tidak bikin kulit rasa tarik memang tidak foamnya,positive
wardah facewash,rizkyfatima,pakai cocok gentle wash kemas jujur bahan beda kemas tekstur tidak beda gelcream busa tidak cocok kulit normal kering bikin bruntusan tidak bikin kulit cerah cerah pas habis cuci muka syukur ketemu fw cocok murce,positive
wardah facewash,Rahmanur07,pakai lumayan cerah bagus banget trus cuci muka tidak bikin keset gentle pokok benar benar sayang fw bikin komedo pindah cosrx tidak bikin komedo ngomong-ngomong kulit dry to normal to combination,positive
wardah facewash,alissasavitri,tarik nyoba gentle sblmnya cocok pakai milk cleansernya coba cocok benar nama gentle tidak tarik cuci muka pakai finishnya agak licin tidak keset asa lembab wangi lembut suka banget tidak deksripsiin wangi tipe ngegrak lembut seger mata tidak pedes loh pakai cuci muka first cleansing pakai milk cleansernya so far tidak efek negatif efek wow banget buat alternative first cleanser worth to try guysss,positive
wardah facewash,normacs,tidak nyangka ccok pakai baca review fw bikin kering tarik tidak nyamanaja pakai pakai lumayan atas muka kusam neng ccok produk wardah pakai kemas cck kemas ccok sukaa,positive
wardah facewash,Culiesberry,baguss banget fw favorit tidak bikin tarik cocok bngt kulit kering parah kulit kering gatel ngelupas pakai agak reda ph rendah repurchase kali bagus indomaret alfa pakai ml bulan,positive
wardah facewash,Hema_pelangi,pakai fw enak afternya tidak bikin tarik busa jiga tidak kan klaim non soap formula ingredients bagus kadang ngerasa bersih mungkin busa dikit banget overall suka fw,positive
wardah facewash,Azka49,facialwash enak banget gentle banding facewash lainnyacumandi muncup bruntusan tidak cocok pakai habis pas lepas facewash bruntusanku baik memang facewash wardah tidak cocok aloe huhu,positive
wardah facewash,sriristianggraini,facial wash beneran gentle tidak bikin muka kering tarik bau tidak nyengat bikin nyaman pakai cocok kulit kering kombinasiberjerawat tidak bikin kulit kering nimbulin jerawat,positive
wardah facewash,Dwitaoktaahd,facewashnya gentle tidak bikin muka kering tarik kulit lembut kaya lembab non soap formula micellar angkat kotor dimukaa advance niacinamide alcoholdisini tulis cocok kulit normal cenderung kering skintype minyak mungkin coba whip foam lightening nyaa,positive
wardah facewash,ismanurbaeti2004,exited banget coba face wash wardah micellar gentle wash packaging tarik overall bagus kulit combi to oily habis cuci muka tidak muka lumayan tarik kering tidak banget claim ph balance but okeyy harga affordable worth it to buy turut,positive
wardah facewash,Ghi,face wash suka repurchase berkaliaku pakenya kemas busa dikit banget enak pakai cuci muka tidak bikin kulit kering tarik lembab efek lightening tidak rasa nama face wash kan mbersihin henti pakai jerawat sembuh jerawat coba pakai moga formula tetep bagus kayak,positive
wardah facewash,minjjeongii,pakai penasaran claimnya micellar facial wash tidak busa pakai beneran tidak busa hasil enak banget bikin lembab muka sayang agak bersih sihh tidak busa cenderung pakenya jugaa agak awet overall nyaman sihh,positive
wardah facewash,Novy_envy78,facial wash cobain nemu tidak bikin kulit kering tarik pakai enak banget aroma tidak nyengat busa tidak banget pokok good,positive
wardah facewash,Mila_nii,tekstur lembut ringan busa lembut melembabkan parfum lumayan wangi cumn tidak cocok dia pakai cumn dalam jam kulit segerku kusem minyak cumn facialnya cocok scrubnya cocok yaudahlah repurchase tidak,positive
wardah facewash,AngeliaDharmayanti02,ken sabun wajah cocok gonta ganti nemu produk coba bagus hasil pakai suka foam wajah tidak kering cerah harga jangkau cocok,positive
wardah facewash,nisaindira,fw gentle hari rumah nemuin harga jangkau banget nonsoap formula busa tetep tidak tidak facial foamnya tekstur semi gel nyaman banget bersihinnya pas bilas tidak bikin tarik banding gentle cleanserlow ph cleanser tetep rasa bersih bagi kulit combitooily ninggalin licin kadang kayak tidak bersih rasa cleanse really well bikin kulit tetep lembab tidak ringin fragrancenya lembut banget khas varian wardah lightening pakai kayak facial wash daily,positive
wardah facewash,dianti9464,sabun kayak gel warna putih wangi enak busa tidak bilas tidak bikin kulit keringketarik lembab asa halus sabun tidak bikin jerawat harga jangkau good coba,positive
wardah facewash,DivaNabila17,awal pakai tu agak ragu tidak cocok sm fw pas coba wowww bagus bangettt suka busa dikit fw tidak bikin muka tarik bilas lembut bngt tidak nimbulin jerawatbruntusan repurchase maybe,positive
wardah facewash,Almirah22,coba busa gentle banget pakai bagus lembab tidak bikin muka tarik gatau muncul bruntusan kecil kecil mungkin cocok banget tipe kulit kering,positive
wardah facewash,Vitalif,cari budget cleanser coba gentle ph balance formula non soap pakek heran busa non soap habis tu muka agak tarik besok tidak repurchase x,positive
wardah serum,amayrx,lumayan pakai memang lumayan coock dia pakai ninggalin bekas agak lengket tidak lumayan cepat nyerep kulit pakai facial washnya pakai clink banget kenyal wajah,positive
wardah serum,oxarach,serum benar benar ringan banget tidak lengket serap wajah harga relatif jangkau hasil tidak ngalahin serum relatif mahal cocok banget serum cerah,positive
wardah serum,dheapnanda,initu bagus loh pakai cream malam bikin muka cerah loh tidak kusam ingredients tidak neko neko harga murah ml tekstur kental ngerasa lembap cmn mungkin srek parfum lumayan sengat but overall oke habis pakai daily serum,positive
wardah serum,sweetprue,serum kandung niacinamide maintenance seharihari luuuuvvv pakai pagi malam glycolic acid lumayan kandung actives tipis tipis tidak iritasi kulit mula,positive
wardah serum,nurulkamila,serum kasih efek melembabkan kulit tekstur kental warna putih mudah diblend cepat resap cerah tidak pengaruh pakai kulit gosong kerja lapang tidak pengaruh pudar bekas jerawat tidak pengaruh alhamdulillah tidak bikin adang kulit yang timbul jerawat komedo merah so kasi bintang,positive
wardah serum,karilafrozz,produk manteppp baguss bangett bekas jerawat pudar tone kulit cerah harga tanya lagi wardah cocok kantong ajar overall recommended parahh must try bestie tidak nyesell,positive
wardah serum,nhanana,bikin jerawat batu biji muka awal pakai mulus bikin muka cerah banget pas masuk muka gradakan jerawat gede banget bikin malu mungkin kandung niacinnya gede banget serum official storenya shpee adminnya jawab kandung niacinnya cocok pakai niacin tidak rekomenin kulit sensitif skin barriernya masalah nambah iritasi pakai niacin niacin bagus kulit manusia atas risiko iritasi bikin jerawat parah serum aroma parfum lumayan sengat plus sini tekstur serum nyaman mudah serap tidak bikin muka kilang minyak,positive
wardah serum,febryamanda,pakai test cocok tidak beli versi ml takut tidak cocok bagus banget pakai toner lightening lumayan lembab pakai pas malam efek bikin glowing pagi bangun cuman packaging agak bikin susah apply model semi tube,positive
